product_itemid,product_shopid,product_links,shop_review_links,image_links,shop_profile_links
7489664195,46399675,https://shopee.ph/PENELOPECrisscrossSelfTieCroptop-i.46399675.7489664195,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7489664195&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/ca2d35f5bd2880b9075cbf7877f54b11,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
11614731393,41311013,https://shopee.ph/AIVEERibknitCrisscrossCropTopBlouse-i.41311013.11614731393,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11614731393&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/e60f4725095e2ae3244b3f561fd918d9,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
10701145606,41311013,https://shopee.ph/MAUIPuffOffshoulderCrepeCropTopBlouse-i.41311013.10701145606,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10701145606&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/c795124673675adae374ca126f309899,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
3011363392,41311013,https://shopee.ph/CANDICETwoSideGarterCropTop-i.41311013.3011363392,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3011363392&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/ed9ebd3d977d4f9bce9fd5a2f2c9f067,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
4894027390,467989456,https://shopee.ph/TripleAcroptopwomentop2021summerdesignasymmetricalcroptopGirlsStudentsShortSleeveTshirt-i.467989456.4894027390,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4894027390&limit=50&offset=0&shopid=467989456&type=0,https://cf.shopee.ph/file/aec0f22af5d6ee58b47dec6b8dd25910,https://shopee.ph/api/v4/product/get_shop_info?shopid=467989456
11616506838,360379308,https://shopee.ph/CasualFloralRoundNeckWaistShortSleeveChiffonTopDesignFaketwopiecesCuteTops-i.360379308.11616506838,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11616506838&limit=50&offset=0&shopid=360379308&type=0,https://cf.shopee.ph/file/7faef7e95f7eacd087f488003aa9da2a,https://shopee.ph/api/v4/product/get_shop_info?shopid=360379308
9432105354,46399675,https://shopee.ph/GAPPatchworkStylishTopHOT-i.46399675.9432105354,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9432105354&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/fbbcbf7e5f3ec2d0cbdd934a62459872,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
6975098238,46399675,https://shopee.ph/CARTIERKoreanCinchedKnittedTop-i.46399675.6975098238,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6975098238&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/e834863c9985e96725528293ffff1d2d,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
11132983728,41311013,https://shopee.ph/ELISSEPuffSleevesBacklessCropTopBlouse-i.41311013.11132983728,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11132983728&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/688cec3ab2417422202a5dc0140f42c9,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
9369599586,41311013,https://shopee.ph/SUCHCUTERaglanTwoToneCropTop-i.41311013.9369599586,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9369599586&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/d098f15f11e2a5e2c195aa9c0af00613,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
8880989060,360379308,https://shopee.ph/ChiffonSensedesignFlowerKoreanstyleWaistVersatileTopCuteSweetTops-i.360379308.8880989060,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8880989060&limit=50&offset=0&shopid=360379308&type=0,https://cf.shopee.ph/file/ed334e1c92158746bf8d2534099b5b77,https://shopee.ph/api/v4/product/get_shop_info?shopid=360379308
10401689418,36934404,https://shopee.ph/MELODYPuffSleeveTwoSideStringRuchedTop11190-i.36934404.10401689418,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10401689418&limit=50&offset=0&shopid=36934404&type=0,https://cf.shopee.ph/file/e967152c03f9708c8055b980d191f056,https://shopee.ph/api/v4/product/get_shop_info?shopid=36934404
9566904262,46399675,https://shopee.ph/AMARAHRuchedFrontRuffledTop-i.46399675.9566904262,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9566904262&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/02aab721f14a6d25858391bdbf5c1437,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
4892259682,273094218,https://shopee.ph/KoreansummernewbutterflyembroideryshirtshortsleevedOnecklacematchingknittedcroptop-i.273094218.4892259682,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4892259682&limit=50&offset=0&shopid=273094218&type=0,https://cf.shopee.ph/file/0fb4ce279b42adba923e3f1acc469fbe,https://shopee.ph/api/v4/product/get_shop_info?shopid=273094218
5163749030,126018720,https://shopee.ph/ReadyStockKoreanTopsChicGentleLaceVneckblouseThreedimensionalFlowerSunscreenLadiesCroptop-i.126018720.5163749030,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=5163749030&limit=50&offset=0&shopid=126018720&type=0,https://cf.shopee.ph/file/8ed4aa3e40077d30e915ffc4a4470c8d,https://shopee.ph/api/v4/product/get_shop_info?shopid=126018720
5591945326,467411881,https://shopee.ph/WomensKoreanBlouseBackBowTieSolidSquareCollarSexySweetLongSleeveCropTops-i.467411881.5591945326,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=5591945326&limit=50&offset=0&shopid=467411881&type=0,https://cf.shopee.ph/file/c1126ef2c5f9642947ac3dc7922dcc0e,https://shopee.ph/api/v4/product/get_shop_info?shopid=467411881
8411643222,41311013,https://shopee.ph/ZARAInspiredAdjustableCropTop-i.41311013.8411643222,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8411643222&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/96a4272d3a070882bde7ddaefaf7e898,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
5949241830,36754442,https://shopee.ph/KathrynKoreanVneckLettuceTops11239-i.36754442.5949241830,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=5949241830&limit=50&offset=0&shopid=36754442&type=0,https://cf.shopee.ph/file/e37707046a6806917ad6d5af212dcd94,https://shopee.ph/api/v4/product/get_shop_info?shopid=36754442
9982813551,36934404,https://shopee.ph/MelodyKoreanLongSleeveButtonFrontLettuceCropTopLettuceBlouse11230-i.36934404.9982813551,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9982813551&limit=50&offset=0&shopid=36934404&type=0,https://cf.shopee.ph/file/77c579662e21d4dd296c105b793d18aa,https://shopee.ph/api/v4/product/get_shop_info?shopid=36934404
