,product_itemid,product_shopid,product_links,shop_review_links,image_links,shop_profile_links
261,9846212516,262084827,https://shopee.ph/topNewKoreansexyhighnecklacebottomingshirttransparentmeshtopswomensapparelclothing-i.262084827.9846212516,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9846212516&limit=50&offset=0&shopid=262084827&type=0,https://cf.shopee.ph/file/905061b97a46cf0eff7a9991fed6aa86,https://shopee.ph/api/v4/product/get_shop_info?shopid=262084827
262,9634218283,46399675,https://shopee.ph/SIENNAKoreanLongsleevesBowTop-i.46399675.9634218283,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9634218283&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/b71e22cd167ad98259a41ff3858f71f7,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
263,11116792079,294999251,https://shopee.ph/NewWomensplussizestripedshortsleevedcottonloosefittingsimplecasualtop-i.294999251.11116792079,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11116792079&limit=50&offset=0&shopid=294999251&type=0,https://cf.shopee.ph/file/32bc78022891806c503d7484d3e20709,https://shopee.ph/api/v4/product/get_shop_info?shopid=294999251
264,9009410282,49774260,https://shopee.ph/ANGELFASHIONClassicKnittedLongsleeveBlouseKoreanTophighquality-i.49774260.9009410282,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9009410282&limit=50&offset=0&shopid=49774260&type=0,https://cf.shopee.ph/file/aafb444b8ee368a81607cd3a8dc88eba,https://shopee.ph/api/v4/product/get_shop_info?shopid=49774260
265,5455068244,290377008,https://shopee.ph/CODReadystockKoreanStyleSlimSexyNavelExposedLongsleevedAsymmetricalDesignCropTops-i.290377008.5455068244,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=5455068244&limit=50&offset=0&shopid=290377008&type=0,https://cf.shopee.ph/file/2c5f0f3e2865b24bc4b6ce508fade147,https://shopee.ph/api/v4/product/get_shop_info?shopid=290377008
266,8241994942,219216737,https://shopee.ph/ReadyStockWomenLongSunscreenShirtFemaleKoreanStyleLooseThinTop-i.219216737.8241994942,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8241994942&limit=50&offset=0&shopid=219216737&type=0,https://cf.shopee.ph/file/58c0de4be8bedd6e2296ed84d352f7ab,https://shopee.ph/api/v4/product/get_shop_info?shopid=219216737
267,6862114509,36637203,https://shopee.ph/OversizedTopPlusSizeKoreannewestFashioncartoonWomenTopsBasicTeecasual-i.36637203.6862114509,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6862114509&limit=50&offset=0&shopid=36637203&type=0,https://cf.shopee.ph/file/cc708d4e8cfb7056749e1f7fb51657ba,https://shopee.ph/api/v4/product/get_shop_info?shopid=36637203
268,8160140550,91117081,https://shopee.ph/UkayUkayQualityWomenKoreanFashionPoloTopBlouseLongsleeveBlueGreenArmyGreenTealCOD-i.91117081.8160140550,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8160140550&limit=50&offset=0&shopid=91117081&type=0,https://cf.shopee.ph/file/68bc62125b9bceb6a85dcaa45fd1de4b,https://shopee.ph/api/v4/product/get_shop_info?shopid=91117081
269,3363940078,331790042,https://shopee.ph/OversizedShirtWomenVneckBlouseLazyStyleKoreanTopThinTopsLongSleeveShirtsLooseCropTopSunscreenSweaterCroptopTshirts-i.331790042.3363940078,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3363940078&limit=50&offset=0&shopid=331790042&type=0,https://cf.shopee.ph/file/c82b916e6f649ff02e0cdec9618edd34,https://shopee.ph/api/v4/product/get_shop_info?shopid=331790042
270,9645148883,259027993,https://shopee.ph/KOREANPRELOVEDFASHIONWHITETOPSBUNDLE-i.259027993.9645148883,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9645148883&limit=50&offset=0&shopid=259027993&type=0,https://cf.shopee.ph/file/bf9d9d8762dbd1e35d2cc2372b494915,https://shopee.ph/api/v4/product/get_shop_info?shopid=259027993
271,11014100774,408422598,https://shopee.ph/BlousePlusSizeCottonWomensSummerLooseEmbroideredVneckHalfSleeveBlouseTops-i.408422598.11014100774,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11014100774&limit=50&offset=0&shopid=408422598&type=0,https://cf.shopee.ph/file/74899d45be49116bf6be4fab6fce3dcc,https://shopee.ph/api/v4/product/get_shop_info?shopid=408422598
272,9819065502,347488706,https://shopee.ph/KoreanWomensApparelFashionSquareNeckLongSleeveShirtCasualPuffSleeveTops-i.347488706.9819065502,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9819065502&limit=50&offset=0&shopid=347488706&type=0,https://cf.shopee.ph/file/26a9a7d9ae621a069b44684ff34ead8f,https://shopee.ph/api/v4/product/get_shop_info?shopid=347488706
273,9669635579,275139715,https://shopee.ph/KoreanKnittedandCottonLongsleeveCheckout-i.275139715.9669635579,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9669635579&limit=50&offset=0&shopid=275139715&type=0,https://cf.shopee.ph/file/76e7a6fd92193c601d36fb0a04e76370,https://shopee.ph/api/v4/product/get_shop_info?shopid=275139715
274,2960608806,91117081,https://shopee.ph/UkayUkayMixedQualityWomenLadiesKoreanFashionClothingLightSalmonPinkPeachTopsBlouseCOD-i.91117081.2960608806,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2960608806&limit=50&offset=0&shopid=91117081&type=0,https://cf.shopee.ph/file/96f7004eecc114a539755c85e582e5e1,https://shopee.ph/api/v4/product/get_shop_info?shopid=91117081
275,5354703001,304021783,https://shopee.ph/WomenslongsleeveSatinshirtwomensdesignsensesmallcrowdautumnnewversatileverticalfeelingretroHongKongstyleshirttop-i.304021783.5354703001,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=5354703001&limit=50&offset=0&shopid=304021783&type=0,https://cf.shopee.ph/file/fb996ee46f790a7af7dc2aa27103bd5a,https://shopee.ph/api/v4/product/get_shop_info?shopid=304021783
276,4167678385,299067558,https://shopee.ph/RoundnecklongsleevewomenKoreancasualtopTshirt-i.299067558.4167678385,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4167678385&limit=50&offset=0&shopid=299067558&type=0,https://cf.shopee.ph/file/e3eca605697b067260e6de908bdeaba7,https://shopee.ph/api/v4/product/get_shop_info?shopid=299067558
277,4187795839,10615128,https://shopee.ph/OdetteKoreanSquareneckPuffsleevesBlouseTop-i.10615128.4187795839,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4187795839&limit=50&offset=0&shopid=10615128&type=0,https://cf.shopee.ph/file/414f0bed0bb88ebeee04343f65ae11d3,https://shopee.ph/api/v4/product/get_shop_info?shopid=10615128
278,8112171507,323746985,https://shopee.ph/PRELOVEDKOREANTOPSBLOUSELONGSLEEVES-i.323746985.8112171507,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8112171507&limit=50&offset=0&shopid=323746985&type=0,https://cf.shopee.ph/file/7bb3feed5f7a37715b361627979cff50,https://shopee.ph/api/v4/product/get_shop_info?shopid=323746985
279,9435760785,296410964,https://shopee.ph/KoreanNewLazyStyleSilkyLooseCasualLongSleevedShirt3Colors-i.296410964.9435760785,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9435760785&limit=50&offset=0&shopid=296410964&type=0,https://cf.shopee.ph/file/03d1e0cb48730de9cd22c5a6f0426872,https://shopee.ph/api/v4/product/get_shop_info?shopid=296410964
280,2397438626,140134509,https://shopee.ph/sexyKoreanfashionknittedlongsleeveblousewomensfashiontopWomenssunprotectiontop-i.140134509.2397438626,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2397438626&limit=50&offset=0&shopid=140134509&type=0,https://cf.shopee.ph/file/ff1504910d70369dde9c6f91b49c47b4,https://shopee.ph/api/v4/product/get_shop_info?shopid=140134509
281,10701608300,404534436,https://shopee.ph/WomensshirtsWomensshortsleevedshirtsinssuperfire2021summerthinsectionKoreanretroHongKongstyleshirttopswomenlooseprinting-i.404534436.10701608300,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10701608300&limit=50&offset=0&shopid=404534436&type=0,https://cf.shopee.ph/file/3d5c20293d0ec9cf8b2732e7235ca29e,https://shopee.ph/api/v4/product/get_shop_info?shopid=404534436
282,7350443604,303372405,https://shopee.ph/WomenKoreanTurtleNeckLongSleeveTopsBlouseCottonTshirt-i.303372405.7350443604,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7350443604&limit=50&offset=0&shopid=303372405&type=0,https://cf.shopee.ph/file/d4f99eef8a6be827147c25cf1b69cba7,https://shopee.ph/api/v4/product/get_shop_info?shopid=303372405
283,1730079059,21407329,https://shopee.ph/knittedlongsleeveTop8815-i.21407329.1730079059,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=1730079059&limit=50&offset=0&shopid=21407329&type=0,https://cf.shopee.ph/file/0a773395f2924a987077de0b5cf68549,https://shopee.ph/api/v4/product/get_shop_info?shopid=21407329
284,6861815383,305019436,https://shopee.ph/KoreanTrendyWhiteLongsleeveTops-i.305019436.6861815383,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6861815383&limit=50&offset=0&shopid=305019436&type=0,https://cf.shopee.ph/file/7432eee8061aa3d6e4996f87e49c4936,https://shopee.ph/api/v4/product/get_shop_info?shopid=305019436
285,2651395502,130651949,https://shopee.ph/OnlyYouthclassicknittedLongsleevesBlouseKoreanTop-i.130651949.2651395502,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2651395502&limit=50&offset=0&shopid=130651949&type=0,https://cf.shopee.ph/file/2935b7f0322b795f91d01e0a87b327f0,https://shopee.ph/api/v4/product/get_shop_info?shopid=130651949
286,8017890278,347488706,https://shopee.ph/FloralBlouseLooseKoreanStyleDrapeWomenTopsChiffonVNeckCasualLongSleevedShirt-i.347488706.8017890278,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8017890278&limit=50&offset=0&shopid=347488706&type=0,https://cf.shopee.ph/file/85fe2e98755c6266d94d32b3b06ce61e,https://shopee.ph/api/v4/product/get_shop_info?shopid=347488706
287,3514611410,67997022,https://shopee.ph/AsiaFashionCasualLongSleevesTops5261-i.67997022.3514611410,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3514611410&limit=50&offset=0&shopid=67997022&type=0,https://cf.shopee.ph/file/7e30e037b1146cef5f7f8052e3a3c0fb,https://shopee.ph/api/v4/product/get_shop_info?shopid=67997022
288,9539355845,396450171,https://shopee.ph/CODReadystockChiffonshirtKoreanFashionlooseandthinbottomingshirtallmatchtopsforwomen-i.396450171.9539355845,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9539355845&limit=50&offset=0&shopid=396450171&type=0,https://cf.shopee.ph/file/c75ed0994ef23078b3bf31bbb2d4f972,https://shopee.ph/api/v4/product/get_shop_info?shopid=396450171
289,8768170385,383858880,https://shopee.ph/PrelovedThriftedTopsKoreanPoloBlouseColoredEdition-i.383858880.8768170385,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8768170385&limit=50&offset=0&shopid=383858880&type=0,https://cf.shopee.ph/file/6496e1608d13d2ccecbf910edba2a20a,https://shopee.ph/api/v4/product/get_shop_info?shopid=383858880
290,10902912064,348925267,https://shopee.ph/GolfwomensKoreanstyleslimlongsleevedTshirtclothingquickdryingstretchtop-i.348925267.10902912064,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10902912064&limit=50&offset=0&shopid=348925267&type=0,https://cf.shopee.ph/file/8728705cb9bdf747e0aea29f821e9a82,https://shopee.ph/api/v4/product/get_shop_info?shopid=348925267
291,7183909664,1083822,https://shopee.ph/NKDFASHIONSTEPHPUFFLONGSLEEVESCOMBILACESEXYTOP1384-i.1083822.7183909664,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7183909664&limit=50&offset=0&shopid=1083822&type=0,https://cf.shopee.ph/file/8eb08959384cb6ee63dc102cbfcace79,https://shopee.ph/api/v4/product/get_shop_info?shopid=1083822
292,7185924664,331848299,https://shopee.ph/FreeShippingWomenElegantEmbroideredFloralTopLongSleeveShirtKoreanOfficeLadiesPlusSizeLuxuryVintagePartyQueen-i.331848299.7185924664,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7185924664&limit=50&offset=0&shopid=331848299&type=0,https://cf.shopee.ph/file/1360ee2408f28a99a663da0597981671,https://shopee.ph/api/v4/product/get_shop_info?shopid=331848299
293,7742628820,140134509,https://shopee.ph/KoreansexyplaincolorvnecktopsforwomenKorstylevneckblouseWomenssunprotectiontop-i.140134509.7742628820,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7742628820&limit=50&offset=0&shopid=140134509&type=0,https://cf.shopee.ph/file/73585470ff51fcfa131a7e364a9919e5,https://shopee.ph/api/v4/product/get_shop_info?shopid=140134509
294,9036065859,67883391,https://shopee.ph/KoreanTopsDressesLiveSellingCheckout-i.67883391.9036065859,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9036065859&limit=50&offset=0&shopid=67883391&type=0,https://cf.shopee.ph/file/7b5b02d8e6076615ed3c41fa061ed970,https://shopee.ph/api/v4/product/get_shop_info?shopid=67883391
295,7563770506,325618926,https://shopee.ph/ChiffonKoreanStyleoffShoulderLongSleeveTopsRibbonCropShirtClassicPlainColorBlouse-i.325618926.7563770506,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7563770506&limit=50&offset=0&shopid=325618926&type=0,https://cf.shopee.ph/file/fedf4fb3708d3203b35d42e6bb5f5896,https://shopee.ph/api/v4/product/get_shop_info?shopid=325618926
296,8708462656,266802542,https://shopee.ph/2315CODReadyStockchiffonkoreantopsprintingfloralplussizecasuallapel2021salefashionsummerblouseforwomenshortsleevesshirtcardigan-i.266802542.8708462656,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8708462656&limit=50&offset=0&shopid=266802542&type=0,https://cf.shopee.ph/file/525335439280dc3c61b31aa69e937d76,https://shopee.ph/api/v4/product/get_shop_info?shopid=266802542
297,3045738546,389973330,https://shopee.ph/Koreanstylefashionlooselongsleevedplaidshirttopwomen-i.389973330.3045738546,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3045738546&limit=50&offset=0&shopid=389973330&type=0,https://cf.shopee.ph/file/23621239f6e47f3e3b0946d7ef8eab0e,https://shopee.ph/api/v4/product/get_shop_info?shopid=389973330
298,3666262680,299148481,https://shopee.ph/1212KoreanChainDecorationKnittedBlouseWomenPuffSleeveSlimTops-i.299148481.3666262680,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3666262680&limit=50&offset=0&shopid=299148481&type=0,https://cf.shopee.ph/file/89092656936b8bcf6d80d6aade64ece9,https://shopee.ph/api/v4/product/get_shop_info?shopid=299148481
299,9419964864,46399675,https://shopee.ph/ALLURELongsleevesFloralStringRuchedTopHOTITEM-i.46399675.9419964864,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9419964864&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/5ded9161df16208b5f4b39eb0a93fd2a,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
300,4519162660,27578365,https://shopee.ph/koreanwomensleevelessplainsexycroptopCOD-i.27578365.4519162660,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4519162660&limit=50&offset=0&shopid=27578365&type=0,https://cf.shopee.ph/file/382a442b3a006fa08b681da0427789e0,https://shopee.ph/api/v4/product/get_shop_info?shopid=27578365
301,4957084803,86525247,https://shopee.ph/SAMGARBLACKPINKJennieinspiredvenusstyleKoreanTikToktiktokAssymetricaloneshouldertop-i.86525247.4957084803,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4957084803&limit=50&offset=0&shopid=86525247&type=0,https://cf.shopee.ph/file/95ea906f5eefb005c59642d000920c5d,https://shopee.ph/api/v4/product/get_shop_info?shopid=86525247
302,8751390485,33547364,https://shopee.ph/Fashionableclothingkoreanforfemalesslimmingsuitcroptopstrechablequalityfordailyusetops-i.33547364.8751390485,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8751390485&limit=50&offset=0&shopid=33547364&type=0,https://cf.shopee.ph/file/e3e70869e425b6ac028f70e2bed5f9a4,https://shopee.ph/api/v4/product/get_shop_info?shopid=33547364
303,11109426763,46399675,https://shopee.ph/MALIBUKoreanTrendPuffSleevesTop-i.46399675.11109426763,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11109426763&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/e31a6c5cf59d6359c4cca3cb9e4b5951,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
304,8375018904,10615128,https://shopee.ph/LouiseKoreanCollarKnittedRibbedCottonKnitCroptop-i.10615128.8375018904,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8375018904&limit=50&offset=0&shopid=10615128&type=0,https://cf.shopee.ph/file/fbd60848ef50ac2152fdfe5d51fe6405,https://shopee.ph/api/v4/product/get_shop_info?shopid=10615128
305,6588751018,10377223,https://shopee.ph/ROKoreanStyleFloralCropTop-i.10377223.6588751018,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6588751018&limit=50&offset=0&shopid=10377223&type=0,https://cf.shopee.ph/file/76e2a6c6f5d0acd354a9be4d70fb3456,https://shopee.ph/api/v4/product/get_shop_info?shopid=10377223
306,8866924419,46399675,https://shopee.ph/VIYKoreanKnittedRuchedTop-i.46399675.8866924419,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8866924419&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/dfe93be2545747e64390ee6aac30d670,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
307,7092493780,41311013,https://shopee.ph/BLYTHEFloralSmockCropTopBlouse-i.41311013.7092493780,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7092493780&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/72fa64666cad8a1fd5dab6c9049a88cb,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
308,2918102803,25811092,https://shopee.ph/AngelcityRoundneckTopsCropTopKoreanFashionBlouseCP-i.25811092.2918102803,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2918102803&limit=50&offset=0&shopid=25811092&type=0,https://cf.shopee.ph/file/4b1ff128c497a27d5971c8844648018f,https://shopee.ph/api/v4/product/get_shop_info?shopid=25811092
309,2784870650,97301108,https://shopee.ph/FashionpopularhotsellingKoreandesignPoshTrendyFrontStringRuchedTopfreesizeforbabae-i.97301108.2784870650,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2784870650&limit=50&offset=0&shopid=97301108&type=0,https://cf.shopee.ph/file/61fb5043fb021bffaa693fdb2e429611,https://shopee.ph/api/v4/product/get_shop_info?shopid=97301108
310,2760747302,25811092,https://shopee.ph/squarenecktopsblouseplainsemicroptopsKoreanfashionslimfitfreesizeSN-i.25811092.2760747302,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2760747302&limit=50&offset=0&shopid=25811092&type=0,https://cf.shopee.ph/file/d294674ef1b629e2256671685382b69f,https://shopee.ph/api/v4/product/get_shop_info?shopid=25811092
311,7282790153,41311013,https://shopee.ph/BELLAPatchworkLettuceCropTopBlouse-i.41311013.7282790153,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7282790153&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/937f3fe8fe93353c64d965c3d99ab8b0,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
312,10904308923,35044762,https://shopee.ph/RRXCropTopKoreanTop6273-i.35044762.10904308923,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10904308923&limit=50&offset=0&shopid=35044762&type=0,https://cf.shopee.ph/file/94d3e37975d89a885669160b90ff2711,https://shopee.ph/api/v4/product/get_shop_info?shopid=35044762
313,9368334665,289135334,https://shopee.ph/PAUBOSSALEVINTAGEANDKOREANTOPS-i.289135334.9368334665,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9368334665&limit=50&offset=0&shopid=289135334&type=0,https://cf.shopee.ph/file/ce4074995001f1bbd5bb4008b3176b26,https://shopee.ph/api/v4/product/get_shop_info?shopid=289135334
314,9913920395,25811092,https://shopee.ph/AngelcitySmockedPuffSleevesTopsKoreanTopSMK-i.25811092.9913920395,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9913920395&limit=50&offset=0&shopid=25811092&type=0,https://cf.shopee.ph/file/c9f1fccea0c65ab376f3b4930ab494cc,https://shopee.ph/api/v4/product/get_shop_info?shopid=25811092
315,11614731393,41311013,https://shopee.ph/AIVEERibknitCrisscrossCropTopBlouse-i.41311013.11614731393,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11614731393&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/e60f4725095e2ae3244b3f561fd918d9,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
316,11001704953,41056616,https://shopee.ph/NewCODKoreanSmockedOffShoulderPuffSleevesTopsSquareNeckKoreanTop-i.41056616.11001704953,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11001704953&limit=50&offset=0&shopid=41056616&type=0,https://cf.shopee.ph/file/386bf95a5f127f7eb2fd5d5ef09d4862,https://shopee.ph/api/v4/product/get_shop_info?shopid=41056616
317,6975098238,46399675,https://shopee.ph/CARTIERKoreanCinchedKnittedTop-i.46399675.6975098238,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6975098238&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/e834863c9985e96725528293ffff1d2d,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
318,7755198606,294013171,https://shopee.ph/CODLadyfairKoreanfashionsquarecollarsexypleatedchiffoncroptopsmallfloralprint-i.294013171.7755198606,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=7755198606&limit=50&offset=0&shopid=294013171&type=0,https://cf.shopee.ph/file/3930cef105403c1c331903b6b6d3b695,https://shopee.ph/api/v4/product/get_shop_info?shopid=294013171
319,10701145606,41311013,https://shopee.ph/MAUIPuffOffshoulderCrepeCropTopBlouse-i.41311013.10701145606,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10701145606&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/c795124673675adae374ca126f309899,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
320,11808135186,31488555,https://shopee.ph/SummerWomenKoreanTopThreadedButtonVneckCottonVestComesChestPadUnderwearCamisoleTank-i.31488555.11808135186,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=11808135186&limit=50&offset=0&shopid=31488555&type=0,https://cf.shopee.ph/file/57422a0c69943b386b18f8017afa0dc7,https://shopee.ph/api/v4/product/get_shop_info?shopid=31488555
321,10201715718,59054130,https://shopee.ph/KoreanMeshPuffSleevesOffShoulderSmockedTopCropTops-i.59054130.10201715718,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=10201715718&limit=50&offset=0&shopid=59054130&type=0,https://cf.shopee.ph/file/c99dde2b2d6f4516dd231ea6c03d4f69,https://shopee.ph/api/v4/product/get_shop_info?shopid=59054130
322,6787844807,46399675,https://shopee.ph/BLINKKoreanOpenFrontTop-i.46399675.6787844807,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6787844807&limit=50&offset=0&shopid=46399675&type=0,https://cf.shopee.ph/file/b2f10df9662fc2dc318baaecdae92ea5,https://shopee.ph/api/v4/product/get_shop_info?shopid=46399675
323,8913974239,41311013,https://shopee.ph/BASICStatementShirtTeesWomenCropTop-i.41311013.8913974239,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8913974239&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/47cd9852c7240b443490a11bc1fbd626,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
324,2681922087,50261908,https://shopee.ph/KoreanTieShoulderTop-i.50261908.2681922087,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=2681922087&limit=50&offset=0&shopid=50261908&type=0,https://cf.shopee.ph/file/16d7fdb63d6705c3a36d1b67e2ca8215,https://shopee.ph/api/v4/product/get_shop_info?shopid=50261908
325,4039096012,192699788,https://shopee.ph/Buy1get1ReadyStockKoreanTopSwinWomenLapelCollarPlaidCasualShortSleeveCropTopoversizedshirt-i.192699788.4039096012,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=4039096012&limit=50&offset=0&shopid=192699788&type=0,https://cf.shopee.ph/file/f8c0f0e880b5aa5f80b32257d6b38183,https://shopee.ph/api/v4/product/get_shop_info?shopid=192699788
326,9619070422,273201142,https://shopee.ph/WomensKoreantopknittedthinsexylowneckshortsleeveTshirt-i.273201142.9619070422,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9619070422&limit=50&offset=0&shopid=273201142&type=0,https://cf.shopee.ph/file/3151a579a863c7d6dcd00726f3352d72,https://shopee.ph/api/v4/product/get_shop_info?shopid=273201142
327,8018551704,41311013,https://shopee.ph/HAZELRuchedBacklessCropTop-i.41311013.8018551704,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8018551704&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/1e48ac70f8f62e4260d2b18fc1d36d53,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
328,6416821701,41311013,https://shopee.ph/DaraKoreanSexyHangingCropTopBlouse-i.41311013.6416821701,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=6416821701&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/0a93d714444d8b21c7ae1930a707ae18,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
329,9614184973,281266301,https://shopee.ph/KathrynHalfBodyKnittedCropTopTrendyKoreanKnittedTops-i.281266301.9614184973,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=9614184973&limit=50&offset=0&shopid=281266301&type=0,https://cf.shopee.ph/file/e596dab2990be3d8fe7271a9c750b485,https://shopee.ph/api/v4/product/get_shop_info?shopid=281266301
330,8862090624,55748694,https://shopee.ph/SSKoreanKnittedTopsLettuceStripesCropTop-i.55748694.8862090624,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=8862090624&limit=50&offset=0&shopid=55748694&type=0,https://cf.shopee.ph/file/3b545e35d0e1e960e52aa3fcdb0b2653,https://shopee.ph/api/v4/product/get_shop_info?shopid=55748694
331,3011363392,41311013,https://shopee.ph/CANDICETwoSideGarterCropTop-i.41311013.3011363392,https://shopee.ph/api/v2/item/get_ratings?filter=0&flag=1&itemid=3011363392&limit=50&offset=0&shopid=41311013&type=0,https://cf.shopee.ph/file/ed9ebd3d977d4f9bce9fd5a2f2c9f067,https://shopee.ph/api/v4/product/get_shop_info?shopid=41311013
